country,year,cereal_yield,fdi_perc_gdp,gni_per_cap,en_per_gdp,en_per_cap,co2_ttl,co2_per_cap,co2_per_gdp,pop_urb_aggl_perc,prot_area_perc,gdp,pop_growth_perc,pop,urb_pop_growth_perc
SAS,1998,2275.99315780167,0.652473496970128,416.847392406685,251.222340601178,398.450936813869,1205405.239,0.918849178380409,586.1492828453479,11.557588614303,6.09217356645998,547745788659.239,1.87116012438089,1311864087.55862,2.81399075337445
SAS,1999,2353.2118252709,0.529499104054063,433.631266974333,249.424135608573,414.533205401087,1283446.333,0.960687417543982,584.96487365115,11.7154012323045,6.09885984317514,584729946633.874,1.83727445728124,1335966631.35358,2.76951646983275
SAS,2000,2375.82692668054,0.723423521805844,442.887508682943,244.92529266453,416.879262299291,1336053.115,0.982407548340671,584.207936186966,11.8921543665036,6.10950037040893,608203400183.594,1.79733824055887,1359978470.5,2.71731869204213
SAU,1991,4200.6,0.121825015970557,8120.0,204.743548888436,4175.00163769565,268475.738,16.1055512243605,789.821897243634,35.123328680598,7.60746946695,131335915472.951,3.23545524751232,16669764.0,3.78226041153405
SAU,1992,4191.6,-0.0579097110875227,8620.0,222.776269560393,4609.37996954461,286807.071,16.6854278662464,806.424595199656,36.5795657997885,7.60745045331,136304139411.154,3.06774680981488,17189075.0,3.61157826797074
SAU,1993,4462.3,1.03457091051789,8200.0,227.596111451412,4579.61251648782,315567.352,17.8491148049856,887.0595727998531,36.9945338500836,7.71258679308,132151405582.785,2.81442123879454,17679720.0,3.35531116019336
SAU,1994,4546.5,0.260061686261867,7800.0,241.580778426771,4774.99635858743,310616.902,17.1441347537354,867.371011040115,37.177279638794,30.4851537833,134327104601.473,2.44859882599857,18117969.0,2.98657886055516
SAU,1995,3784.4,-1.3159463569398,7860.0,243.97377276376,4734.28892573997,234856.682,12.7005543254337,654.502123459406,37.5134282166003,31.2594366791,142457681255.805,2.0425615847819,18491845.0,2.57766287433011
SAU,1996,3429.4,-0.714748521257931,8250.0,250.889078032464,4954.28602940617,258516.166,13.7607654488734,696.856365578602,38.0298914106628,31.2944575826,157743126866.827,1.58069461130306,18786467.0,1.85984718440877
SAU,1997,3562.7,1.84216957640824,8600.0,234.413257303171,4690.48552995512,216826.043,11.3995141277851,569.7058910643709,38.6828591825963,31.2944257811,164993858632.323,1.23878825665631,19020639.0,1.51716373694266
SAU,1998,3540.4,2.93845400424673,8300.0,242.183569671046,4922.25163370844,207288.176,10.7644988492027,529.6325647325069,39.3513689739061,31.2943930592,145772799590.4,1.2331750926036,19256649.0,1.5107777945375
SAU,1999,3575.4,-0.483938586257172,8050.0,248.761954071084,4935.51008908917,227229.322,11.6058131491707,584.96177810557,39.8615490749925,31.2943930592,160957062621.867,1.65972267888246,19578923.0,1.93655688109898
SAU,2000,3516.3,-0.998221211575132,8390.0,248.742565000949,5054.79729987255,297749.399,14.853843818364,730.945870291674,40.1011340527314,31.2943930592,188441864874.667,2.35398845371083,20045276.0,2.63005839940886
SDN,1991,681.1,-0.00544852704192426,430.0,361.778478086049,390.570610863599,5386.823,0.198337416130469,183.71635386631598,9.3784500550131,4.74784129676,11379222223.3522,2.48166920211779,27159893.0,5.95449695340332
SDN,1992,651.5,0.00127987599896883,330.0,339.254954591333,380.455429181225,4756.099,0.170677620908277,152.194512391655,9.86668008326569,4.74783823081,7031931224.00226,2.56651910189192,27865979.0,5.92277842621854
SDN,1993,503.1,-0.00180159791606356,300.0,315.048488574174,359.897781082795,2907.931,0.101655776981789,88.98776423847481,10.309556177406,4.74783517279,8881004944.18841,2.61981860915586,28605664.0,5.86708147210751
SDN,1994,508.2,0.775219530252755,310.0,361.576742197514,406.388807656574,4444.404,0.151339683937209,134.651616511694,10.5297340463858,4.74783212272,12793795322.4247,2.6269442706768,29367076.0,5.7720680060906
SDN,1995,424.8,0.0867650111376803,390.0,342.39639702053,397.434278131486,4602.085,0.152684468178998,131.540268824495,10.7573311659307,4.7478290806,13830459816.2941,2.60170653312314,30141147.0,5.65092103499097
SDN,1996,606.9,0.00443541828411739,380.0,331.1714104928,396.785461668842,4268.388,0.138005536338311,115.184381838864,10.9928812364353,4.89486779162,9018315170.68736,2.58064664204041,30929107.0,5.60164415713593
SDN,1997,430.4,0.838098952016012,370.0,305.780071908872,394.804931657935,5419.826,0.170790593610903,132.278894735157,11.1224516484815,4.89486181459,11681198236.1397,2.56830686605769,31733750.0,5.5007100148663
SDN,1998,594.0,3.29504774688396,330.0,296.364503425796,389.133556866892,4697.427,0.144317181867299,109.912109056538,11.2575910173993,4.89485584551,11250216339.0671,2.5375878539861,32549326.0,5.38644520421572
SDN,1999,429.5,3.47124544024773,330.0,319.179357428109,421.488940482844,5093.463,0.152642023818682,115.590655885682,11.4002378457812,4.89485584551,10682045000.354,2.48611036262912,33368681.0,5.25605086977975
SDN,2000,505.1,3.17156362383987,320.0,283.27459584106,395.706950877024,5533.503,0.161856407601687,115.868089620449,11.5523555249897,4.89485584551,12366140065.8,2.42490130531659,34187729.0,5.12017956330501
SEN,1991,825.6,-0.134415068591442,740.0,152.491628469883,224.297925623398,3424.978,0.459015914485523,312.067461609143,19.530776846204,24.0738341152,5617174598.70818,2.99269977844687,7461567.0,3.40211693171318
SEN,1992,787.7,0.356096967639797,780.0,160.105709603161,231.435672223244,3479.983,0.452718051804207,313.187436655641,19.6688611457517,24.073841123,6004926101.4652,2.97477124101561,7686866.0,3.38251900268126
SEN,1993,841.5,-0.0143030704932,740.0,157.512516817054,223.998620355069,3593.66,0.454026996568575,319.265068771598,19.8156556850973,24.0738481257,5678880068.96269,2.92566424859699,7915080.0,3.33175617722846
SEN,1994,745.3,1.72484583261171,610.0,156.46918319525,216.245576030868,3901.688,0.479138022924818,346.690722931282,19.9815427464099,24.0738551233,3877229737.07666,2.84060543451063,8143140.0,3.24505492416128
SEN,1995,873.7,0.649163710581488,580.0,157.267874503597,222.82317446567,3494.651,0.417564679700686,294.71579785979503,20.1696234672083,24.0738621159,4879192244.84672,2.7373483994768,8369125.0,3.14016868233725
SEN,1996,758.4,0.172182345876353,560.0,157.888576152643,222.287814013751,3740.34,0.435335255074541,309.213817580278,20.3830811508706,24.0738691085,5065832118.5366,2.62660207829954,8591861.0,3.02780622729561
SEN,1997,699.0,3.7672881686684,560.0,162.344671897936,229.795425803344,3263.63,0.370332798309711,261.63078061478,20.6149991574655,24.073876096,4672258968.03193,2.53779357573532,8812695.0,2.93739450707352
SEN,1998,669.6,1.39612874451421,550.0,161.874193243155,236.665206847713,3428.645,0.37946936743134,259.549337782315,20.8594736660946,24.0738830785,5058224886.77787,2.4953247477924,9035367.0,2.89333522345507
SEN,1999,803.3,2.97520696275934,550.0,160.471049176068,243.317447614093,3700.003,0.399346906440111,263.374524474299,21.1035025393586,24.0738830785,5150798886.57698,2.51118875660963,9265135.0,2.90762138680053
SEN,2000,879.3,1.3414278123679,530.0,165.392053327191,252.247507906174,3938.358,0.414308349942383,271.651083003203,21.3399794779264,24.0738830785,4691828356.9328,2.56502303422092,9505862.0,2.95989027976257
SLV,1991,1633.5,0.474120032426021,940.0,133.449475173528,501.61870766075,3230.627,0.596797794456547,158.770698218871,18.5024427938091,0.644112726617,5310996633.41646,1.4968857430448,5413269.0,3.42931302568505
SLV,1992,2039.3,0.257100309563426,1070.0,129.476140773108,515.290837173631,3428.645,0.623561309297882,156.681054734361,18.8168422270191,0.64417259983,5954671445.63919,1.56201654628967,5498489.0,3.4578079207511
SLV,1993,1986.9,0.236841614890955,1190.0,126.982233515815,534.296362476892,3890.687,0.696750403426046,165.591474401832,19.0043529361411,0.644231675382,6937988505.74713,1.54404551088459,5584047.0,3.40456429398803
SLV,1994,1609.6,0.0269616642590807,1330.0,126.814284203449,557.902970080264,4429.736,0.782111013414974,177.77795361007801,19.1757153299363,0.64429076503,8085554285.71429,1.41847938953241,5663820.0,3.24501418726172
SLV,1995,2051.2,0.400371063810335,1550.0,126.696497112596,585.83378347337,5280.48,0.921003083510119,199.182545975409,19.386835143748,0.644349868289,9500491428.57143,1.22103211818147,5733401.0,3.0148021868482
SLV,1996,2119.3,-0.0465051502935415,1690.0,119.053250820973,554.277262349037,4895.445,0.845295172862258,181.561007583163,19.6430122372765,0.644408984671,10315542857.1429,1.00656791593555,5791403.0,2.62306160127107
SLV,1997,1736.2,0.530265324608428,1810.0,126.38943550719,608.406119912596,5760.857,0.986599654090705,204.95483077985298,19.9384049228109,0.64446811515,11134716450.0974,0.820261258608043,5839103.0,2.41103956207189
SLV,1998,1886.6,9.19115364506113,1900.0,125.319681323466,621.723493164539,5812.195,0.988788548402655,199.30832137514102,20.2702167044879,0.64452725924,12008418171.4286,0.665588091953419,5878097.0,2.23145638527303
SLV,1999,2250.0,1.73129539645865,1990.0,126.090055055937,643.507276318055,5698.518,0.96403779063571,188.89542134280498,20.6293623481542,0.64452725924,12464655104.0,0.559785419814522,5911094.0,2.10151182254721
SLV,2000,2155.2,1.32022269783253,2110.0,128.623914200564,667.273818431882,5742.522,0.966704908249661,186.34234663690998,21.0095777910393,0.648105654311,13134147768.0,0.492955458735114,5940305.0,2.01127310087413
SSA,1991,1043.1904034784,0.732013572766461,573.5826740355581,375.299204192055,690.425638984017,472215.621479124,0.89686582814694,564.865166921188,11.4235239672913,11.099150772126,311158000947.935,2.74680292631091,526517575.605253,4.43176319768703
SSA,1992,885.580302890453,0.523794556008922,559.68165392044,379.307306729937,668.671521796677,475675.861990374,0.879439764277999,572.959764659711,11.5563404434849,11.1379491890427,313697300892.225,2.72878282016013,540885096.753492,4.41282673801591
SSA,1993,1055.77450921852,0.856869340921576,541.992792451804,392.316750514274,672.595267184779,494622.157524726,0.890355623621291,592.789568762236,11.6649899713249,11.1648900175536,296193377206.97,2.70818296528041,555533254.805511,4.37281555629031
SSA,1994,1040.0287980321,1.22560654795423,519.095617755898,392.3235485203,665.361137770292,497102.735925419,0.871420185221583,586.862853194039,11.7558028857455,11.1751179959756,288781586680.166,2.68534733963941,570451252.284243,4.30838388929216
SSA,1995,986.877511048102,1.35847843657124,530.688553250399,393.70487562119,673.537368365173,490805.665205607,0.83808057360415,557.396808759789,11.8512488790797,11.1773262755233,327607764772.747,2.66094441110869,585630643.0,4.23014420454813
SSA,1996,1132.97568308418,1.21896341719583,547.631555641042,384.46663902054,672.432494058124,506057.189791885,0.841891403722012,547.1300182426601,11.9557198613838,11.2023446727909,340182219248.279,2.64072980787593,601095565.953756,4.14567083273205
SSA,1997,1052.97827053508,2.42864843186789,557.039157923901,379.618028861878,669.966192372651,516327.116330597,0.837019226947083,538.4086270261749,12.0761979541743,11.2222886722297,352508447000.344,2.62329985075927,616864105.038342,4.0902876512877
SSA,1998,1071.54596888796,2.08692619073135,522.417651180044,369.876442211908,650.955795264273,513001.12356887,0.810470182170461,522.228058440958,12.2070404551594,11.2337091018108,332372114164.234,2.610493236252,632967300.777234,4.05113344836401
SSA,1999,1108.90957201587,2.7147440515842,506.241456108672,378.675187071312,665.255081510671,520580.691518096,0.801565186120466,517.087448985894,12.3421406219628,11.2539872332912,332399838296.679,2.60486058863705,649455216.53414,4.03101590982978
SSA,2000,1130.4725631682,1.93751198775358,491.393187375867,372.043249801463,660.671854475462,553951.485560763,0.831310395512989,529.8412932230921,12.4815520679152,11.2800752796685,342127209242.607,2.60282311012452,666359387.0,4.01966868674637
SWE,1991,4492.6,2.46251183563951,27630.0,234.189921451335,5650.75753707615,55401.036,6.42897347227702,266.44229249027603,12.1986794160652,7.11711930088,257902646742.621,0.680005371936498,8617400.0,0.848335381252292
SWE,1992,3359.3,-0.00202815945085202,29710.0,226.564163858975,5369.62644208583,57131.86,6.59112367328103,278.103596224831,12.3697277341947,7.16823334193,267172776556.887,0.585466825668117,8668000.0,0.753513955336547
SWE,1993,4758.9,1.83377634869682,26860.0,231.157371158921,5334.06991948249,53149.498,6.0961046498291,264.18092496636905,12.5429197348198,7.53541591151,202037798391.448,0.582059053113907,8718600.0,0.749824258013313
SWE,1994,3891.3,2.88158345138048,26460.0,237.504730912236,5660.13620781942,56435.13,6.42717892650928,269.690577296807,12.7026432972314,7.56792593792,217546397096.941,0.709745610004253,8780700.0,0.877229842766108
SWE,1995,4358.6,5.8890649868402,26760.0,231.414237743357,5699.54965462575,53560.202,6.06502117540482,246.253184418618,12.8822443664364,7.9253393744,253679923737.961,0.571212700568793,8831000.0,0.738416884014487
SWE,1996,4893.6,1.98652971759173,28970.0,233.018445412901,5823.67262241321,60549.504,6.84716770326812,273.970821703885,13.062603188963,7.94980394268,276456158663.883,0.135792702123902,8843000.0,0.183514019162751
SWE,1997,4718.2,4.05685725191737,29780.0,221.042860412731,5669.87086297128,54513.622,6.1601231807176,240.15560164751602,13.1935398828197,8.09621371852,253177906717.835,0.0727655537539297,8849437.0,0.120464104444609
SWE,1998,4379.7,7.85843471718241,29520.0,215.895033713342,5769.14876070404,54953.662,6.20819065048917,232.32500761908702,13.332135836779,8.21668766944,254723204065.46,0.026698697553355,8851800.0,0.0743745046704599
SWE,1999,4276.3,23.4248637657683,29370.0,202.573108748608,5661.82276966153,51106.979,5.76997527491137,206.442673392137,13.467247725066,8.29218800851,258813540859.799,0.0632439617064733,8857400.0,0.11089705213663
SWE,2000,4560.2,9.6584160001349,29500.0,183.909906060105,5362.02412898861,49794.193,5.61440895253129,192.56635147552,13.5947457436013,10.9537835353,247260155857.763,0.130878248530798,8869000.0,0.178508645878181
SYR,1991,922.3,0.415965901066875,1000.0,284.50776817061,898.502251701177,43193.593,3.40370134930284,1077.7707819607201,30.8912724111228,0.253370240298,12981833333.3333,2.97033069146704,12690183.0,3.4166679819783
SYR,1992,1174.6,0.430072936034512,1120.0,239.879932654346,835.049435358558,44436.706,3.40161273197691,977.162067910886,30.8817604696717,0.253369922292,13253565901.0698,2.9411711399276,13063423.0,3.38596019136911
SYR,1993,1489.1,0.795855010865734,1080.0,229.217113093171,815.813377370999,47117.283,3.50606352546831,985.090195773589,30.8928796390213,0.253369604233,13695962017.1807,2.87348882448344,13438799.0,3.31782778139333
SYR,1994,1536.6,2.47974218584828,980.0,222.161690886031,828.373299856496,48532.745,3.51448464370044,942.550721000714,30.9429358328188,0.253369286174,10122020000.0,2.75731484636388,13809349.0,3.20249554049403
SYR,1995,1661.3,0.877446473138053,910.0,223.107241461532,857.274190555023,51558.02,3.6382433863778,946.85977327147,31.0671767177353,0.253368968061,11396706586.8263,2.6198266116672,14171130.0,3.06628999043031
SYR,1996,1853.0,0.645415766215005,870.0,226.609316396179,887.27207808501,51022.638,3.51423581066343,897.535935570273,31.2524696354937,0.254018802038,13789560878.2435,2.45367165497743,14518843.0,3.02106935475052
SYR,1997,1273.0,0.55152505755185,870.0,248.141071590268,966.589425316818,52295.087,3.52002246294946,903.653736633628,31.4779075290056,0.254018459484,14505233969.8054,2.32539879382949,14856464.0,2.89224692280733
SYR,1998,1584.9,0.539443654976561,950.0,259.334821562072,1049.91058085341,62709.367,4.12552831110705,1019.03263756098,31.7119292983492,0.259318610555,15200846139.0769,2.31454806473466,15200324.0,2.87814088072727
SYR,1999,1072.3,1.65681022400414,920.0,266.66865552073,1016.32927033893,64913.234,4.16836384234005,1093.7124552039702,31.9075405226525,0.319915785017,15873875968.9922,2.45066486740677,15572833.0,3.00762978051392
SYR,2000,1148.6,1.39708924846024,990.0,261.561496159922,997.578076889351,63589.447,3.97719059170778,1042.80551646048,32.039622894757,0.319915785017,19325894913.1254,2.66939868937142,15988534.0,3.21748388848712
TGO,1991,762.7,0.404408588083351,410.0,387.724775028201,345.229004069108,843.41,0.225044359949303,252.746069432921,17.3586818757921,11.2565362858,1602293605.39122,2.21884529051022,3747750.0,4.25771894297437
TGO,1992,863.2,-0.774356402509357,430.0,408.736083990546,342.608455887643,836.076,0.218719711316225,260.935294382385,17.8924190424767,11.2565560668,1692964166.21823,1.97728050368432,3822591.0,3.97541336852463
TGO,1993,877.5,-0.962542298839208,350.0,483.684800389298,337.611449361259,865.412,0.222042278275104,318.11265657213403,18.4467519005724,11.2565758374,1233508156.38776,1.94094227466469,3897510.0,3.89993067168459
TGO,1994,721.7,1.56920682701201,320.0,475.723221349875,373.627474512931,832.409,0.209000744199313,266.11133837155,18.977007153754,11.2565955993,982632621.161695,2.16482061560808,3982804.0,4.08616884319059
TGO,1995,849.3,1.99854853806023,310.0,464.286432947211,383.370228114509,953.42,0.233367241938058,282.623000901851,19.4483308252715,11.2566153507,1309378704.22882,2.54560678461923,4085492.0,4.43073405947362
TGO,1996,811.3,1.18118869369972,320.0,478.318985759986,417.268786985552,1059.763,0.251800658534696,288.64137304423497,19.8478973982225,11.2566341082,1465311925.4739,2.97206785901813,4208738.0,4.94051793727277
TGO,1997,981.1,1.40097475084924,360.0,412.159545899991,397.952659122089,986.423,0.22679784951725,234.89451954999,20.1893202867832,11.2566538405,1498949402.09504,3.28633384424948,4349349.0,5.21678279527329
TGO,1998,835.4,1.90013374066332,330.0,450.931655395068,411.11841700308,1166.106,0.25912470476135,284.21867578585903,20.5128780604657,11.2566735641,1587350761.33089,3.40896617530235,4500173.0,5.30285348472081
TGO,1999,1060.8,2.70002445304266,320.0,503.068445432803,454.81592877198,1536.473,0.330370731283573,365.420557393557,20.8661434253457,11.2566735641,1576092231.45135,3.29135165101722,4650754.0,5.150036530749
TGO,2000,1058.3,3.15409019843508,300.0,505.962078840894,440.332583429575,1356.79,0.283047641141011,325.234557495839,21.2839501124856,11.2566735641,1329110396.45943,3.023231100598,4793504.0,4.8479983487696
THA,1991,2295.3,2.05017747927966,1650.0,186.876692153172,789.121942882841,116148.558,2.01257149374287,476.60910568327097,10.2774283241444,15.2067035167,98234713406.7918,1.11421447617746,57711519.0,1.72459276997925
THA,1992,2254.1,1.89589036239209,1870.0,184.22767165384,833.390561520754,126830.529,2.17824677164239,481.518929485954,10.2609078090225,15.4129592945,111452745856.776,0.887466832973247,58225969.0,1.49414210119699
THA,1993,2224.1,1.44310936167653,2100.0,179.060759088075,870.198155390678,142554.625,2.42972158202996,499.964046298901,10.2571011997936,15.4561868697,125010690988.821,0.761712612900325,58671177.0,1.36472951555944
THA,1994,2409.4,0.946891501090278,2370.0,177.237474575122,931.515226034131,158278.721,2.67694202060017,509.33621915678,10.252200825042,16.0023285913,144308067331.745,0.773384581641784,59126690.0,1.37278697566284
THA,1995,2507.5,1.23077858924143,2720.0,182.385225931305,1037.92915415126,181461.495,3.04209584896818,534.558005717112,10.2362379364735,16.3850320319,168018557307.614,0.88143506474686,59650157.0,1.47726602310993
THA,1996,2525.6,1.28379657956541,2940.0,192.559771906835,1148.79135030332,202711.76,3.36405755022564,563.881469321543,10.2068562950187,16.8412784515,181947631899.938,1.01404383465937,60258113.0,1.54070732982859
THA,1997,2458.0,2.58116353450031,2710.0,198.823194851319,1156.91974785994,210064.095,3.44741769717381,592.4582079327209,10.1670860510937,17.0406256614,150891449495.045,1.11500223183185,60933752.0,1.63890650808403
THA,1998,2565.3,6.53927007036114,2040.0,208.297351611795,1071.88027035122,186503.62,3.02469123488902,587.7850270201819,10.1204415159082,17.6386561396,111859654863.989,1.18543926955447,61660383.0,1.70661308767403
THA,1999,2537.3,4.9765069930785,1930.0,212.909130594677,1130.62071422516,196947.236,3.15576880309792,594.268249088153,10.0719196904775,18.6776342216,122629741697.716,1.20620773844713,62408639.0,1.72467941186582
THA,2000,2719.1,2.74270180383643,1930.0,208.466522714223,1145.90883965868,201549.321,3.19134238700136,580.576767700689,10.0254660638348,19.4225784741,122725247705.559,1.18887701080389,63155029.0,1.70467441483074
TUR,1991,2239.4,0.536277347901635,2580.0,118.122456351564,945.887386850795,151799.132,2.75653203769534,344.23583592590603,24.66732572008,1.74193468051,151041248184.246,1.71912534752096,55068880.0,2.69408684410413
TUR,1992,2123.4,0.530500633638446,2930.0,115.901458814307,958.422169034914,154494.377,2.75823174235414,333.55142756002596,24.9328729971585,1.7419391523,159095003188.105,1.6983134187583,56012109.0,2.66386112314391
TUR,1993,2255.0,0.352506324566365,3140.0,114.096625464382,998.784796092302,164259.598,2.88377163983953,329.428936045968,25.2051071359074,1.88231809808,180422294772.264,1.67811569263348,56959988.0,2.63442965842495
TUR,1994,1911.5,0.465222433571291,2670.0,118.229950744613,970.4461513046,161659.695,2.79150649995209,340.09066401976,25.4875091417866,1.88761674455,130690172297.297,1.65630069530103,57911273.0,2.6035558592836
TUR,1995,2037.8,0.522167204269278,2830.0,120.019716333005,1045.53612474611,176705.396,3.00189330951417,344.59486854873103,25.7797833806841,1.88837537987,169485941048.035,1.63286603336027,58864649.0,2.57123240756474
TUR,1996,2105.7,0.397849726303829,2900.0,121.560961183798,1118.91321948599,192499.165,3.21786693512541,349.595474236246,26.0822051052876,1.88837745725,181475555282.555,1.6132394803244,59821978.0,2.44711217620704
TUR,1997,2131.4,0.4240532504307,3170.0,118.983770325463,1159.54925518338,202887.776,3.33789137879951,342.508004218946,26.3919018962093,1.88837953974,189834649111.257,1.5940596163513,60783217.0,2.42103633950991
TUR,1998,2359.4,0.349069821613552,3390.0,118.280738538241,1160.97870979802,205421.673,3.32706149072844,338.96167687171703,26.6614983341991,1.8883816299,269287100115.075,1.56616141108194,61742674.0,2.38635528349205
TUR,1999,2075.1,0.313511667128571,3510.0,120.170344163186,1122.55977641769,196767.553,3.13860810976527,335.988893123781,26.9069646096759,1.8883816951,249751470869.15,1.52683447649146,62692616.0,2.34035585926787
TUR,2000,2311.0,0.368386949704629,4170.0,122.09642520613,1199.91793846538,216147.648,3.39705973461752,345.664346296001,27.1687535249888,1.88838170149,266567531989.763,1.4807782618639,63627862.0,2.28773484437831
TZA,1991,1233.8,0.000201751307158204,180.0,457.485612073551,377.208053119322,2434.888,0.092470500458557,112.15010695343899,5.23933092939482,26.5127625021,4956597377.66083,3.29125996151896,26331511.0,4.97020810917395
TZA,1992,1087.4,0.264476039540699,180.0,460.700557503301,369.464470394266,2361.548,0.0867243651989963,108.14020453350099,5.31323293268703,26.7172397712,4601414688.3908,3.35713831921018,27230502.0,5.0083626264592
TZA,1993,1227.4,0.480488346191494,170.0,467.557074858628,367.058825200992,2636.573,0.0936538944146847,119.295703890708,5.38897969455787,26.8254181073,4257702335.04202,3.32914919395962,28152305.0,4.95355039419861
TZA,1994,1151.9,1.10845937795722,160.0,468.619853370342,361.936529319913,2445.889,0.0841546323120353,108.95979891447601,5.4738913887359,26.8264661484,4510845976.86805,3.18787336073751,29064223.0,4.78630899158115
TZA,1995,1701.6,2.2822311631049,170.0,474.074479904978,368.082108135352,3553.323,0.118666671208519,152.83774786072098,5.57164684749383,26.8516838788,5255236879.18318,2.98120529102675,29943732.0,4.5544924129167
TZA,1996,1587.4,2.31007875191694,190.0,459.076280894677,362.473632088719,3461.648,0.11245267094942,142.422370583627,5.68380661436425,26.8516937706,6496158706.98662,2.76476042602308,30783155.0,4.50561676884948
TZA,1997,1102.2,2.05475596824439,210.0,447.744688414666,356.613874517488,2882.262,0.0912326204520384,114.546640320211,5.80731155703341,26.8677672488,7683883940.27145,2.59505432131034,31592450.0,4.3061226826314
TZA,1998,1195.7,1.8437958434672,250.0,457.288050480314,368.436142378303,2555.899,0.0789133644909357,97.9440789168017,5.94018198523799,26.8677803816,9345191090.9173,2.48905331636367,32388671.0,4.17133598077883
TZA,1999,1769.2,5.32799962822173,280.0,466.075102872432,384.102534829258,2537.564,0.0764388555034814,92.751919635398,6.0774933386912,26.8677803816,9697835544.33643,2.46599967698313,33197305.0,4.12044917869268
TZA,2000,1441.4,4.54949387115258,300.0,466.411306309898,393.380359179804,2651.241,0.0778902538242298,92.3505563691947,6.2161848285517,26.9160579078,10185767294.2617,2.50135796401336,34038161.0,4.12888032591227
UKR,1992,2834.4,0.270481194066607,1420.0,634.551106314701,4210.40080836143,641680.996,12.3044626326713,1854.41024062696,12.2159339179068,2.05630853565,73942294099.2892,0.287652501582923,52150265.7333594,0.347479006508238
UKR,1993,3291.3,0.304652535338963,1230.0,655.341256682162,3727.67889958271,546111.642,10.4660772964452,1839.97936323132,12.1681126187239,2.22919709124,65648559194.6496,0.0554856974892923,52179209.7011827,0.115276431706976
UKR,1994,2728.9,0.302571544081091,1010.0,724.728768024194,3192.73704593485,447010.967,8.60943763582392,1954.2815588700698,12.1876330720677,2.35980186653,52549555009.5044,-0.496000604985387,51921041.293102,-0.436245598725716
UKR,1995,2512.2,0.55378257345916,920.0,815.684529926814,3180.07129237211,445943.87,8.65703690323946,2220.51973926366,12.2433558018424,2.74635048867,48213868185.1625,-0.790354088025409,51512298.6056728,-0.730634767050787
UKR,1996,2010.1,1.16926049193873,860.0,830.957317009645,2941.64246010363,412335.815,8.07595998192469,2281.30309168199,12.3114082961775,3.27743173713,44558077827.135,-0.887422999029219,51057188.9809848,-0.857576707209379
UKR,1997,2490.1,1.24226327670643,890.0,818.915458705755,2837.7815151544,341196.015,6.7437899112708,1946.09549012553,12.3830770355369,3.41306190665,50150399813.1328,-0.911128913162388,50594105.0194585,-0.881291526696061
UKR,1998,2105.3,1.77397921876831,850.0,788.987671345414,2706.20430612778,328636.54,6.55386365134876,1910.7639467147,12.4531321398632,3.50125276406,41883241479.9014,-0.893741564457385,50143939.1300684,-0.86391307803189
UKR,1999,2002.6,1.57058253053217,760.0,786.871107180468,2719.06444850325,332549.229,6.69472119470046,1937.38794298836,12.5299280218922,3.50124610104,31580639053.2013,-0.942908045815513,49673349.9915196,-0.913088454122968
UKR,2000,1950.7,1.90329791979863,700.0,736.031251928262,2720.69408894796,320774.492,6.52300890331099,1764.6741061211,12.6153697341383,3.50137221241,31261527363.144,-1.00659704203554,49175847.6425165,-0.976786339772734
UMC,1991,3189.02661182311,1.15689799860054,1295.35968413324,324.830886904912,1353.44486399974,7456999.42934626,3.61196968308426,868.080758333021,15.8895020085645,9.62379020504302,2758442846921.02,1.3940135976225,2064524368.59291,2.83579609678068
UMC,1992,2743.58432895778,1.27947543161374,1376.46831153084,317.86171563457,1311.32309154807,7652334.29270054,3.66116864570595,887.334353132935,16.1402175897467,9.79651236015841,2891296228132.94,1.24047779817597,2090134335.02324,2.66855852715287
UMC,1993,2790.94551961322,1.72942839258447,1428.90775504157,310.473910951023,1298.08037557174,7674832.16551687,3.62915864285603,867.12653852345,16.4044055643119,9.92230050062681,3040826066784.23,1.17861597301254,2114768992.15324,2.59504243426389
UMC,1994,2759.57103033407,2.18643499979123,1500.78555012996,299.340985486777,1269.26230273946,7675342.97968241,3.58801451636046,845.237432386142,16.6908182579844,10.2030678211187,3310225870428.43,1.15344217224886,2139161629.55438,2.55091323840388
UMC,1995,2817.42925139527,2.11551061440704,1607.73919324608,297.016868105618,1289.45300615232,7929610.83661834,3.66564194327323,843.418309063671,17.0026041158234,10.3140872156961,3762992185098.83,1.12492969642216,2163225693.97971,2.50891902135955
UMC,1996,2978.72091631104,2.41202362705759,1768.82273850392,290.325591674052,1305.79288948523,8110512.54966252,3.70845681876187,823.437081240191,17.3387007077307,10.5355840444385,4088281523778.54,1.10048558166662,2187031680.84086,2.5399048613854
UMC,1997,3123.70004280276,3.09718079402767,1904.89248910765,275.242342991107,1290.47490247451,8088624.71390721,3.65863092922607,779.553978563663,17.6987513340604,10.7691210898043,4354565339136.39,1.08832729864463,2210833743.65346,2.5102487480079
UMC,1998,3185.33644065338,3.19307282986056,1863.26134015018,269.839970481316,1279.12684071079,7924734.2150523,3.54723790494802,747.3472736684789,18.0907570817452,11.0268682547276,4286282841896.96,1.05046221875841,2234057716.8501,2.46195548026581
UMC,1999,3249.00829192223,3.65036921834559,1814.29409453369,265.453004466973,1285.47761211795,7912614.32211727,3.50714655956132,723.517530807769,18.5206078171631,11.2131845308614,4036637432009.38,0.988447066239146,2256140194.81039,2.38884435419084
